date	code	close	amount	zhang	zhen	sma_up	sma_down	macd	is_up	consecutive_upper_days	upper_count_in_days	ma_amount_3_days_ratio	ma_amount_5_days_ratio	ma_amount_8_days_ratio	ma_amount_11_days_ratio	total_score	amount_score	free_amount	free_amount_score	increase	increase_score	amplitude	amplitude_score	jgcyd	jgcyd_score	lspf	lspf_score	focus	focus_score	last_desire_daily	desire_daily_score	high_rating	0_open	0_high	0_low	0_close	0_amount	0_day_open	0_day_max	0_day_min	0_day_close	1_open	1_high	1_low	1_close	1_amount	1_day_open	1_day_max	1_day_min	1_day_close	2_open	2_high	2_low	2_close	2_amount	2_day_open	2_day_max	2_day_min	2_day_close	3_open	3_high	3_low	3_close	3_amount	3_day_open	3_day_max	3_day_min	3_day_close
20250508	300593	14.94	3.097572107	-0.004	0.042156185	1	1	0.321870517	0	0	0	2.536	1.312	1.496	1.028	25	0	71.817028	100	18.00947867	0	28.5475793	0	25.7547	0	66.5118	50	70	50	1	0	FALSE	14.85	15.08	14.47	14.94	305663680	-0.602409639	0.93708166	-3.145917001	0	14.89	15.57	14.15	15.24	444827488	-0.334672021	4.21686747	-5.287817938	2.008032129	14.78	15.79	14.65	15.7	386132736	-1.070950469	5.689424364	-1.941097724	5.087014726	15.6	15.68	14.89	14.96	278718816	4.417670683	4.953145917	-0.334672021	0.133868809
20250508	300599	7.64	0.443530053	0.006587615	0.022666667	1	1	0.116996252	0	0	1	0.562	0.495	1.05	1.237	5	0	15.235283	0	20.88607595	0	43.49315068	50	18.2135	0	58.5246	0	67.6	0	2.2	0	FALSE	7.57	7.67	7.5	7.64	38824136	-0.916230366	0.392670157	-1.832460733	0	7.62	7.7	7.48	7.5	31657664	-0.261780105	0.785340314	-2.094240838	-1.832460733	7.6	7.76	7.53	7.68	46422732	-0.523560209	1.570680628	-1.439790576	0.523560209	7.7	7.76	7.48	7.51	32655120	0.785340314	1.570680628	-2.094240838	-1.701570681
20250508	300605	16.78	3.0422224	0.046787274	0.067924528	1	1	0.395891322	0	0	0	0.887	1.006	0.883	2.157	20	0	21.617632	0	49.5543672	50	73.52941176	100	25.0475	0	59.6154	0	77.3333	50	1	0	FALSE	15.9	16.98	15.9	16.78	345492736	-5.244338498	1.191895113	-5.244338498	0	16.54	16.64	16.16	16.34	200110400	-1.430274136	-0.834326579	-3.694874851	-2.622169249	16.45	16.45	15.97	16.22	184095392	-1.966626937	-1.966626937	-4.827175209	-3.337306317	16.39	17.21	16.14	16.22	256607200	-2.324195471	2.562574493	-3.814064362	-3.337306317
20250508	300615	12.6	0.6229882	0.02189781	0.029339853	1	1	0.408865126	0	0	0	1.874	1.346	0.819	0.762	5	0	17.905226	0	23.77210216	0	39.55801105	50	14.9036	0	58.9376	0	66.5333	0	1	0	FALSE	12.3	12.63	12.27	12.6	46264776	-2.380952381	0.238095238	-2.619047619	0	12.56	12.64	12.33	12.46	54561164	-0.317460317	0.317460317	-2.142857143	-1.111111111	12.65	12.69	12.48	12.63	41767700	0.396825397	0.714285714	-0.952380952	0.238095238	12.66	12.79	12.44	12.48	49361460	0.476190476	1.507936508	-1.26984127	-0.952380952
20250508	300616	12.85	0.67065808	0.014206788	0.025477707	1	1	0.172863675	0	0	0	0.809	0.545	0.531	0.935	10	0	21.039846	0	16.81818182	0	38.50746269	50	13.8282	0	51.7899	0	71.4667	50	1.23	0	FALSE	12.59	12.88	12.56	12.85	57716912	-2.023346304	0.233463035	-2.256809339	0	12.81	12.85	12.65	12.69	51665104	-0.311284047	0	-1.556420233	-1.245136187	12.8	12.98	12.73	12.97	58195820	-0.389105058	1.011673152	-0.93385214	0.93385214	13.08	13.14	12.88	12.97	65093564	1.789883268	2.256809339	0.233463035	0.93385214
20250508	300641	26.05	4.78732096	-0.001150307	0.01512214	0	0	-0.449017447	0	0	0	1.132	0.684	0.436	0.465	46	0	135.11968	100	-6.964285714	0	31.31355932	50	33.9202	80	69.108	100	85.7333	80	1.14	0	FALSE	25.98	26.18	25.79	26.05	363363872	-0.268714012	0.499040307	-0.998080614	0	26	26.01	25.23	25.36	403865216	-0.19193858	-0.153550864	-3.147792706	-2.648752399	25.4	25.75	25.38	25.63	263777648	-2.495201536	-1.151631478	-2.571976967	-1.612284069	25.8	25.91	25.49	25.67	325386944	-0.959692898	-0.537428023	-2.149712092	-1.458733205
20250508	300643	16.89	1.314638747	0.016245487	0.039537713	1	1	0.562790374	0	0	0	0.982	0.87	2.041	1.061	35	0	34.671736	100	27.85768357	0	47.83737024	50	20.3849	0	74.2249	100	70.9333	50	2.21	0	FALSE	16.59	17.09	16.44	16.89	125266328	-1.776198934	1.184132623	-2.664298401	0	17.25	19.25	17.18	17.92	412365920	2.131438721	13.97276495	1.716992303	6.098283008	18.9	21.5	18.9	20.89	732465216	11.90053286	27.29425696	11.90053286	23.68265246	21.1	21.93	19.4	19.94	716452736	24.92599171	29.8401421	14.86086442	18.0580225
20250508	300651	14.2	0.81298664	0.016463851	0.032397408	1	1	0.150815286	0	0	0	1.895	1.113	0.413	0.533	10	0	10.5190172	0	18.9279732	0	40.78467153	50	13.5529	0	57.0761	0	71.8667	50	1	0	FALSE	13.89	14.34	13.89	14.2	63595688	-2.183098592	0.985915493	-2.183098592	0	14.21	14.27	13.97	14.13	46137220	0.070422535	0.492957746	-1.61971831	-0.492957746	14.23	14.39	13.99	14.13	48243804	0.211267606	1.338028169	-1.478873239	-0.492957746	14.22	14.75	14.11	14.15	43871832	0.14084507	3.873239437	-0.633802817	-0.352112676
20250508	300656	25.15	1.58817664	0.006805444	0.025172554	1	1	0.593258389	0	0	0	1.568	1.962	0.675	0.665	28	0	30.488669	100	25.75	0	37.42071882	50	20.7662	0	50.8026	0	80.1333	80	1.86	0	FALSE	24.63	25.25	24.63	25.15	118514272	-2.067594433	0.397614314	-2.067594433	0	25.05	25.5	24.59	24.84	119108728	-0.397614314	1.391650099	-2.226640159	-1.232604374	25.04	25.54	24.94	25.23	104196416	-0.437375746	1.550695825	-0.83499006	0.318091451	25.5	25.6	24.72	24.76	89235264	1.391650099	1.789264414	-1.709741551	-1.550695825
20250508	300660	61.29	8.364878293	0.013895782	0.033734135	1	1	3.219743503	0	0	0	0.923	1.407	2.041	1.788	60.5	60	214.36753	50	41.54734411	50	60.36150713	100	36.8019	80	73.6475	100	82.9333	80	1.07	0	FALSE	60	61.9	59.88	61.29	732950976	-2.10474792	0.995268396	-2.300538424	0	61	62.3	59.06	59.9	566474176	-0.473160385	1.64790341	-3.638440202	-2.267906673	60.64	61.88	60.4	61.65	698032000	-1.060531898	0.962636645	-1.452112906	0.587371512	62.5	64.36	61.11	61.2	824930496	1.974220917	5.008973731	-0.293685756	-0.146842878
20250508	300680	42.67	6.25692544	-0.01545916	0.041587902	1	1	1.626645154	0	0	0	1.174	1.017	1.294	1.25	63	60	69.92987	100	34.05592209	0	63.35714286	100	38.5801	80	72.1394	100	81.3333	80	1	0	FALSE	43	44.08	42.32	42.67	432924160	0.77337708	3.304429341	-0.820248418	0	42.12	42.79	40.9	41.4	466172864	-1.2889618	0.281228029	-4.148113429	-2.976329974	42.09	44.1	41.9	43.75	644656832	-1.359268807	3.35130068	-1.80454652	2.531052262	45.5	48.75	44.87	45.7	1397046016	6.632294352	14.24888681	5.155847199	7.101007734
20250508	300687	30.86	9.304448853	-0.01938354	0.04526213	1	1	0.648571793	0	0	0	0.806	1.178	1.315	1.184	50	60	101.649445	100	23.19361277	0	43.6497616	50	34.4137	80	66.6787	50	78.5333	50	-1.78	0	FALSE	31.16	32.1	30.71	30.86	690351488	0.97213221	4.018146468	-0.486066105	0	30.6	30.86	29.69	30.08	555834688	-0.842514582	0	-3.791315619	-2.527543746	30.5	30.79	30.14	30.57	407480608	-1.166558652	-0.226830849	-2.333117304	-0.939727803	31.21	31.75	30.26	30.49	732214720	1.134154245	2.883992223	-1.94426442	-1.198963059
20250508	300695	80.74	2.971665867	0.000743679	0.044654249	1	1	5.642421823	0	0	0	1.409	2.062	2.337	1.926	53	0	39.876774	100	53.14871017	50	82.39660657	100	31.8197	80	69.5651	100	77.2	50	1	0	FALSE	78.8	81.88	78.38	80.74	206827632	-2.402774337	1.411939559	-2.922962596	0	78.8	80.5	74.5	74.61	243077536	-2.402774337	-0.297250433	-7.728511271	-7.592271489	76.1	83.24	75.33	81.92	338382176	-5.746841714	3.096358682	-6.700520188	1.461481298	84.01	94.84	84.01	89.03	472905568	4.050037156	17.46346297	4.050037156	10.26752539
20250508	300700	9.59	1.692510027	0.064372919	0.089285714	1	1	0.142719913	0	0	0	1.869	1.154	0.576	0.419	20	0	21.670288	0	28.03738318	0	55.55555556	100	27.3121	0	62.1792	50	73.8667	50	1.8	0	FALSE	9.05	9.76	8.96	9.59	243248752	-5.630865485	1.772679875	-6.569343066	0	9.62	10.05	9.29	9.36	192940592	0.31282586	4.796663191	-3.128258603	-2.398331595	9.5	9.52	9.2	9.34	129957664	-0.938477581	-0.729927007	-4.066736184	-2.606882169	9.49	9.5	9.15	9.32	106788640	-1.042752868	-0.938477581	-4.588112617	-2.815432742
20250508	300703	16.1	3.88608416	-0.009230769	0.038388924	1	1	0.507407947	0	0	0	0.799	1.174	0.993	1.37	25	0	24.804523	0	42.6040744	50	70.86693548	100	25.2302	0	64.1016	50	78.8	50	-4.27	0	FALSE	15.89	16.5	15.89	16.1	304596864	-1.304347826	2.48447205	-1.304347826	0	15.97	16.56	15.68	15.88	240426192	-0.807453416	2.857142857	-2.608695652	-1.366459627	16.82	17.42	15.8	15.99	372931776	4.472049689	8.198757764	-1.863354037	-0.683229814	16.23	16.63	15.68	15.79	337881280	0.807453416	3.291925466	-2.608695652	-1.925465839
20250508	300715	10.9	0.477525933	0.014897579	0.033866416	1	1	0.017937325	0	0	0	1.578	0.618	0.674	0.709	20	0	34.084205	100	19.64873765	0	47.0074813	50	16.5044	0	58.5896	0	61.0667	0	1	0	FALSE	10.71	10.99	10.63	10.9	40854788	-1.743119266	0.825688073	-2.47706422	0	10.87	10.95	10.54	10.71	35107048	-0.275229358	0.458715596	-3.302752294	-1.743119266	10.85	10.93	10.62	10.71	30691144	-0.458715596	0.275229358	-2.568807339	-1.743119266	10.77	10.9	10.36	10.4	36348068	-1.19266055	0	-4.95412844	-4.587155963
20250508	300722	30.87	5.286686693	0.016798419	0.047297297	1	1	0.23129958	0	0	0	2.934	1.525	0.993	0.78	50	60	79.346083	100	27.03703704	0	33.88185654	50	24.079	0	70.5161	100	82.5333	80	1.65	0	FALSE	29.78	31	29.6	30.87	676765056	-3.530936184	0.421120829	-4.114026563	0	30.65	31.44	29.9	30.62	629662144	-0.712666019	1.846452867	-3.142209265	-0.809847749	30	32.15	29.9	31.83	792514944	-2.818270165	4.146420473	-3.142209265	3.109815355	31.55	32.12	30.6	30.73	540381312	2.202785876	4.049238743	-0.874635569	-0.453514739
20250508	300723	36.51	3.669580587	-0.023013112	0.048129813	0	1	-1.271865969	0	0	2	0.715	0.714	0.591	0.741	30	0	99.912111	100	33.73626374	0	78.91185154	100	22.4967	0	53.4081	0	74.6667	50	-1.25	0	FALSE	36.73	38.11	36.36	36.51	327585696	0.602574637	4.382360997	-0.410846343	0	36.69	37.82	35.89	35.95	321955104	0.493015612	3.588058066	-1.698164886	-1.533826349	35.47	35.88	34.1	35.46	434542912	-2.848534648	-1.725554643	-6.600931252	-2.875924404	36.17	36.48	35.3	35.84	252150192	-0.931251712	-0.082169269	-3.314160504	-1.835113667
20250508	300727	39.03	1.229110133	-0.003065134	0.027068832	1	1	0.954190457	0	0	0	1.024	1.124	1.015	0.824	38	0	48.792006	100	25.98450613	0	43.77682403	50	35.0011	80	68.5866	100	67.6	0	1	0	FALSE	38.79	39.84	38.79	39.03	94549400	-0.614911606	2.075326672	-0.614911606	0	39	39.34	38	38.31	87461616	-0.076863951	0.794260825	-2.638995644	-1.844734819	38.91	39.68	38.34	39.05	81733608	-0.307455803	1.665385601	-1.767870869	0.051242634	39.3	39.68	38.45	38.98	109264128	0.691775557	1.665385601	-1.486036382	-0.128106585
20250508	300731	25.49	2.142548533	0.027822581	0.076298701	1	1	0.93506171	0	0	0	1.547	1.927	1.457	0.849	35	0	31.577533	100	25.5046775	0	49.83050847	50	28.9554	0	70.5784	100	73.0667	50	1	0	FALSE	24.76	26.52	24.64	25.49	232181984	-2.863868184	4.040800314	-3.334641036	0	25.65	25.89	25.2	25.3	134995008	0.627697136	1.56924284	-1.137701059	-0.745390349	25.53	25.7	24.89	25.35	110857592	0.156924284	0.823852491	-2.35386426	-0.549234994	25.6	26.4	25.1	25.38	192679504	0.431541781	3.570027462	-1.530011769	-0.431541781
20250508	300738	24.14	18.84706944	-0.008216927	0.034947368	1	1	0.705129834	0	0	0	0.934	1.287	1.394	1.056	53.5	100	239.03082	50	19.62338949	0	45.13172967	50	37.6983	80	66.936	50	86.4	80	-2.43	0	FALSE	24.05	24.58	23.75	24.14	1339753984	-0.372825186	1.822700911	-1.615575808	0	24	24.12	23.12	23.24	1276122112	-0.57995029	-0.082850041	-4.225352113	-3.728251864	23.56	23.84	23.34	23.76	1012119296	-2.402651201	-1.242750621	-3.314001657	-1.574150787	24.36	24.8	23.47	23.6	1548187008	0.911350456	2.734051367	-2.775476388	-2.236951118
20250508	300746	13.72	2.31256432	-0.030388693	0.029992685	1	1	0.672473085	0	0	0	0.872	1.213	6.408	3.871	30	0	33.060749	100	34.7740668	0	63.62660944	100	20.4755	0	57.4107	0	76.4	50	1	0	FALSE	13.9	14.08	13.67	13.72	196558784	1.311953353	2.623906706	-0.364431487	0	13.68	14.14	13.37	13.38	156672704	-0.29154519	3.06122449	-2.551020408	-2.478134111	13.5	13.78	13.27	13.73	140310496	-1.603498542	0.437317784	-3.279883382	0.072886297	13.8	13.85	13.35	13.57	101196760	0.583090379	0.947521866	-2.696793003	-1.093294461
20250508	300748	21.55	13.12630016	-0.00185271	0.01635514	1	1	0.317568702	0	0	0	2.268	0.999	0.925	0.66	46.5	80	252.838	50	1.746931067	0	21.56436719	0	35.4277	80	65.2267	50	90.8	100	1	0	FALSE	21.44	21.75	21.4	21.55	715924096	-0.510440835	0.928074246	-0.696055684	0	21.57	21.65	21.15	21.27	666728704	0.092807425	0.464037123	-1.856148492	-1.299303944	21.5	21.97	21.3	21.71	861263808	-0.232018561	1.948955916	-1.160092807	0.742459397	22.01	22.01	21.05	21.06	859270208	2.134570766	2.134570766	-2.320185615	-2.273781903
20250508	300753	24.69	5.358900853	0.131012368	0.188747731	1	1	0.593883546	0	0	0	4.012	2.73	1.294	1.113	37	60	17.396521	0	26.74537988	0	55.21327014	100	23.9555	0	70.5651	100	74.1333	50	-2.84	0	FALSE	22.04	26.2	22.04	24.69	850866752	-10.73309032	6.115836371	-10.73309032	0	23.5	24.13	22.3	22.4	597367808	-4.819765087	-2.268124747	-9.680032402	-9.275010126	23.59	24.18	23.02	23.62	493727616	-4.455245038	-2.065613609	-6.763872013	-4.333738356	24.15	24.86	23.52	24.47	536106464	-2.187120292	0.68853787	-4.738760632	-0.891049008
20250508	300779	137.59	4.733092267	0.045357848	0.064828328	1	1	-1.067054145	0	0	0	1.071	1.246	1.177	0.779	32.5	0	211.36414	50	9.467738086	0	35.33928571	50	45.2176	100	68.4679	100	68.6667	0	3.26	50	FALSE	131.8	138.63	130.19	137.59	521135072	-4.208154662	0.755868886	-5.378297841	0	137.9	139.5	132.5	135.41	382161408	0.225307072	1.388182281	-3.699396758	-1.584417472	135.4	138.88	133.69	138.42	322624576	-1.591685442	0.937568137	-2.834508322	0.603241515	138.41	139.24	133	134.86	321986240	0.595973545	1.199215059	-3.335998256	-1.984155825
20250508	300784	55.18	0.854999787	0.007301935	0.021606648	1	1	1.433620077	0	0	0	1.036	0.523	1.728	2.956	5	0	8.271498	0	23.80525017	0	46.29268293	50	18.3892	0	58.0845	0	67.7333	0	2.54	0	FALSE	54.6	55.32	54.15	55.18	69545440	-1.051105473	0.253715114	-1.86661834	0	55.17	55.17	52.9	53	66023424	-0.018122508	-0.018122508	-4.131931859	-3.950706778	53.85	54.86	53.62	54.28	55982144	-2.410293585	-0.579920261	-2.827111272	-1.631025734	54.91	55.44	54.02	54.26	61625088	-0.48930772	0.471185212	-2.102210946	-1.66727075
20250508	300789	26.62	1.3138744	-0.004859813	0.056553305	1	1	0.019266006	0	0	0	1.283	0.785	0.823	0.93	15	0	19.033065	0	36.65297741	0	67.08037825	100	21.6195	0	66.6806	50	65.8667	0	-1.38	0	FALSE	26.74	27.65	26.17	26.62	106137632	0.450788881	3.869271225	-1.690458302	0	26.45	26.68	26.06	26.45	73060968	-0.638617581	0.22539444	-2.103681443	-0.638617581	26.6	27.25	26.42	27.02	100836384	-0.07513148	2.366641623	-0.751314801	1.502629602	27.18	27.49	25.51	25.79	157346944	2.103681443	3.268219384	-4.169797145	-3.117956424
20250508	300797	15.34	2.837337973	0.042828008	0.077940153	1	1	-0.233831293	0	0	0	1.73	0.955	0.511	0.441	35	0	46.938934	100	1.120632828	0	32.60706236	50	25.131	0	69.1	100	75.6	50	1.23	0	FALSE	14.58	15.49	14.37	15.34	379236832	-4.954367666	0.977835724	-6.323337679	0	15.18	15.27	14.63	14.74	250624032	-1.043024772	-0.456323338	-4.628422425	-3.911342894	14.78	15.13	14.66	14.8	207005168	-3.650586701	-1.368970013	-4.43285528	-3.520208605	14.9	14.95	14.44	14.6	158612032	-2.868318123	-2.542372881	-5.867014342	-4.82398957
20250508	300805	10.71	1.4499424	0.006578947	0.02480916	1	1	0.225602118	0	0	0	0.872	0.991	0.76	1.262	25	0	32.591212	100	23.38709677	0	41.16161616	50	20.9806	0	58.7171	0	75.4667	50	1	0	FALSE	10.54	10.74	10.48	10.71	116173632	-1.587301587	0.280112045	-2.147525677	0	10.74	10.74	10.5	10.52	82580896	0.280112045	0.280112045	-1.960784314	-1.774042951	10.61	10.72	10.51	10.62	96741440	-0.933706816	0.093370682	-1.867413632	-0.840336134	10.71	10.92	10.52	10.59	137077072	0	1.960784314	-1.774042951	-1.120448179
20250508	300807	39.2	1.504836293	-0.011099899	0.039885297	1	1	1.231812487	0	0	0	2.011	1.975	1.45	1.187	10	0	19.420474	0	30.27583915	0	43.61702128	50	20.0944	0	56.067	0	70.1333	50	-1.38	0	FALSE	38.88	39.89	38.36	39.2	132595544	-0.816326531	1.760204082	-2.142857143	0	39.11	39.49	38.67	38.73	74773232	-0.229591837	0.739795918	-1.352040816	-1.198979592	39	39.35	38.4	38.57	81077032	-0.510204082	0.382653061	-2.040816327	-1.607142857	38.8	39.09	38.39	38.75	71463560	-1.020408163	-0.280612245	-2.066326531	-1.147959184
20250508	300817	29.65	6.651701973	0.048814998	0.131616595	1	1	1.0083884	0	0	0	1.645	1.358	1.655	1.542	45	60	29.139347	0	40.38825758	50	71.76981542	100	25.7587	0	71.1128	100	81.3333	80	1	0	FALSE	28	31.64	27.96	29.65	817851456	-5.564924115	6.71163575	-5.699831366	0	29.6	30.95	28.65	30.15	734730624	-0.168634064	4.384485666	-3.372681282	1.686340641	30.3	30.35	29.22	30.2	530894496	2.192242833	2.360876897	-1.450252951	1.854974705	30.23	31.5	28.1	28.36	604928768	1.956155143	6.239460371	-5.227655987	-4.350758853
20250508	300858	14.65	1.009441893	0.005490734	0.020847811	1	1	-0.046257498	0	0	2	0.973	0.465	0.907	0.925	15	0	24.763113	0	20.97440132	0	46.77846425	50	22.97	0	63.2148	50	72	50	1.88	0	FALSE	14.55	14.69	14.39	14.65	85658176	-0.682593857	0.273037543	-1.774744027	0	14.57	14.67	14.25	14.34	69858352	-0.546075085	0.136518771	-2.730375427	-2.116040956	14.39	14.45	14.16	14.27	59655540	-1.774744027	-1.365187713	-3.344709898	-2.593856655	14.44	14.5	14.03	14.06	76369736	-1.433447099	-1.023890785	-4.232081911	-4.027303754
20250508	300868	31.12	0.557214053	-0.000642261	0.016553067	1	1	0.452643964	0	0	0	1.043	1.059	0.629	0.553	5	0	25.002869	0	20.43343653	0	47.75862069	50	24.1686	0	54.651	0	63.8667	0	1	0	FALSE	30.85	31.32	30.81	31.12	42458888	-0.867609254	0.642673522	-0.996143959	0	31.27	31.27	30.51	30.68	33112040	0.482005141	0.482005141	-1.960154242	-1.413881748	30.75	31.85	30.75	31.8	75052584	-1.188946015	2.345758355	-1.188946015	2.185089974	32.6	32.77	31.6	31.65	115574160	4.755784062	5.302056555	1.542416452	1.703084833
20250508	300873	21.18	1.910390507	0.015827338	0.052784504	1	1	0.313080887	0	0	0	1.873	0.757	0.621	0.756	35	0	39.686706	100	20.40932348	0	34.19753086	50	26.2445	0	70.0235	100	70.1333	50	1.93	0	FALSE	20.71	21.74	20.65	21.18	183315776	-2.219074599	2.644003777	-2.502360718	0	21.18	21.33	20.46	20.63	134152584	0	0.708215297	-3.399433428	-2.596789424	20.97	21.26	20.72	20.98	114446832	-0.991501416	0.377714825	-2.171860246	-0.944287063	21.48	21.5	20.75	20.83	128521040	1.416430595	1.510859301	-2.030217186	-1.652502361
20250508	300875	28.58	1.43328096	0.010608204	0.043100326	1	1	0.948104013	0	0	0	2.148	2.559	1.667	0.756	10	0	25.657606	0	27.02222222	0	34.18367347	50	17.8444	0	52.6434	0	72.6667	50	2.77	0	FALSE	27.81	28.8	27.61	28.58	166376704	-2.694191742	0.769769069	-3.393981805	0	29.17	33.58	29.1	30.23	395303936	2.064380686	17.49475157	1.819454164	5.77326802	28.92	32	28.52	30.36	349528128	1.189643107	11.96641008	-0.209937019	6.228131561	30.54	30.6	28.88	28.97	240945936	6.857942617	7.067879636	1.049685094	1.364590623
20250508	300896	171.34	4.335736107	-0.00464738	0.010190337	0	0	-1.134668323	0	0	0	1.271	0.943	1.011	0.651	25.5	0	364.85321	50	-0.058329445	0	13.55212817	0	29.9847	0	67.9624	100	83.4667	80	1.88	0	FALSE	171.37	172.49	170.75	171.34	354333664	0.017509046	0.67118011	-0.344344578	0	171	173.96	169.87	170.69	451894176	-0.198435859	1.52912338	-0.857943271	-0.379362671	171	174.48	169.83	172.92	468587040	-0.198435859	1.832613517	-0.881288666	0.922143107	174.11	174.49	171.28	171.5	398106240	1.616668612	1.838449866	-0.035018093	0.09338158
20250508	300900	23.27	4.567193973	0.057727273	0.08665431	1	1	1.047222928	0	0	0	2.35	2.703	1.858	1.278	38	0	46.717658	100	37.4483166	0	43.73088685	50	31.7404	80	65.2758	50	76.8	50	1.85	0	FALSE	21.58	23.45	21.58	23.27	616613632	-7.262569832	0.773528148	-7.262569832	0	22.87	23.1	22.05	22.3	522800864	-1.71895144	-0.730554362	-5.242801891	-4.168457241	22.09	23.8	22.06	23.09	599081280	-5.070906747	2.277610657	-5.199828105	-0.773528148	23.2	23.39	22.7	22.75	418480064	-0.300816502	0.515685432	-2.449505801	-2.234636872
20250508	300911	52.4	4.913901333	-0.02962963	0.062993643	1	1	3.025465992	0	0	1	1.107	3.836	3.056	1.735	43	0	60.506722	100	41.04979812	50	66.30952381	100	38.4097	80	54.8125	0	75.0667	50	2.38	0	FALSE	54.58	55.18	51.91	52.4	414091136	4.160305344	5.305343511	-0.935114504	0	52.4	53.29	51	51.8	262314672	0	1.698473282	-2.671755725	-1.145038168	51.79	54.3	51.11	53.98	298233632	-1.164122137	3.625954198	-2.461832061	3.015267176	54.58	56.6	53.88	54.32	312831552	4.160305344	8.015267176	2.824427481	3.664122137
20250508	300915	33.81	0.514793533	-0.006756757	0.060986547	0	0	-0.402325675	0	0	0	0.828	0.545	0.777	0.79	0	0	14.397031	0	2.891052952	0	24.39344262	0	16.7968	0	59.9912	0	61.7333	0	1	0	FALSE	35.18	35.49	33.45	33.81	61630988	4.052055605	4.968944099	-1.064773736	0	33.68	34.13	33.35	33.38	37879992	-0.384501627	0.946465543	-1.360544218	-1.271813073	33.37	33.62	33.01	33.19	31022602	-1.301390121	-0.561963916	-2.366163857	-1.833776989	33.5	33.84	32.81	32.87	28208012	-0.916888495	0.088731145	-2.957704821	-2.780242532
20250508	300918	23.6	15.53350123	-0.060883406	0.076595745	1	1	1.810923001	0	0	2	2.041	2.05	2.664	2.453	76	100	74.077578	100	76.38266069	100	128.3919598	100	39.9732	80	66.6297	50	83.8667	80	1	0	FALSE	25.22	25.3	23.5	23.6	1477878400	6.86440678	7.203389831	-0.423728814	0	23.69	23.83	22.18	22.55	993203520	0.381355932	0.974576271	-6.016949153	-4.449152542	23	23.33	22.44	23.18	1093557632	-2.542372881	-1.144067797	-4.915254237	-1.779661017	23.2	23.45	22.44	22.58	773557632	-1.694915254	-0.63559322	-4.915254237	-4.322033898
20250508	300933	7.36	1.023638507	0.033707865	0.048364154	1	1	0.220211815	0	0	0	1.328	1.107	1.203	0.764	28	0	36.026546	100	18.90145396	0	29.75352113	0	30.6729	80	63.9353	50	65.2	0	4.36	50	FALSE	7.1	7.37	7.03	7.36	117308832	-3.532608696	0.135869565	-4.483695652	0	7.33	7.33	7.16	7.17	82319304	-0.407608696	-0.407608696	-2.717391304	-2.581521739	7.21	7.25	7.13	7.21	73374064	-2.038043478	-1.494565217	-3.125	-2.038043478	7.25	7.28	7.12	7.16	70264016	-1.494565217	-1.086956522	-3.260869565	-2.717391304
20250508	300941	24.07	2.955475787	0.030835118	0.059358752	1	1	0.302150498	0	0	0	1.644	0.52	0.566	1.479	35	0	31.654207	100	34.6196868	0	62.43161094	100	22.8185	0	66.4616	50	78.5333	50	1.54	0	FALSE	23.46	24.45	23.08	24.07	339716096	-2.534275031	1.578728708	-4.113003739	0	23.92	24.07	23.22	23.6	242515424	-0.623182385	0	-3.531366847	-1.952638139	23.68	24.75	23.42	24.61	372718880	-1.6202742	2.825093477	-2.700457	2.243456585	24.6	24.61	24	24.22	224605312	2.201911093	2.243456585	-0.290818446	0.623182385
20250508	300943	14	0.957388933	0.020408163	0.034660767	1	1	0.406051678	0	0	0	1.759	1.358	1.262	0.898	10	0	18.404619	0	21.63336229	0	35.44668588	50	16.3179	0	61.2363	50	64.6667	0	2.29	0	FALSE	13.66	14.03	13.56	14	93709712	-2.428571429	0.214285714	-3.142857143	0	14	14.09	13.68	13.8	65897720	0	0.642857143	-2.285714286	-1.428571429	13.86	14.06	13.79	13.92	60855732	-1	0.428571429	-1.5	-0.571428571	13.99	14.06	13.71	13.73	55154712	-0.071428571	0.428571429	-2.071428571	-1.928571429
20250508	300947	20.62	4.107735467	0.044050633	0.082035306	1	1	0.226757748	0	0	0	1.62	0.796	1.153	1.715	20	0	29.235718	0	36.37566138	0	66.08695652	100	23.778	0	66.2723	50	75.4667	50	1	0	FALSE	19.73	20.84	19.26	20.62	481317024	-4.316197866	1.066925315	-6.595538312	0	20.63	20.74	20.07	20.2	260075584	0.048496605	0.581959263	-2.667313288	-2.03685742	20.67	20.96	20.25	20.84	260777424	0.242483026	1.648884578	-1.794374394	1.066925315	20.89	20.99	20.18	20.33	179699264	1.309408341	1.794374394	-2.13385063	-1.406401552
20250508	300953	153.85	9.402568533	-0.02336063	0.05592323	1	1	6.179862443	0	0	0	1.073	0.883	0.999	1.07	65	60	138.38472	100	36.69480231	0	60.28784119	100	49.5554	100	73.1585	100	80.8	80	-2.03	0	FALSE	157	159.55	151.1	153.85	883017280	2.047448814	3.704907377	-1.787455314	0	153	153.8	144.44	146.5	810953600	-0.552486188	-0.032499188	-6.116347091	-4.777380565	149	152.6	148.09	150.89	791750784	-3.152421189	-0.812479688	-3.743906402	-1.923951901	155	162.98	152	152.91	1371195904	0.747481313	5.934351641	-1.202469938	-0.610984725
